基站编码,LAC,CI
"HUBSC99HWE_HUD0188吴兴织里棉布城1800",16976.000000,31317.000000
"HUBSC102HWE_HUD0483吴兴杨家埠九九桥1800",16991.000000,44036.000000
"HUBSC96HWE_HUB1202南浔练市朱家兜",16978.000000,44042.000000
"HUBSC96HWE_HUB0488吴兴织里石头港村金光兜",16978.000000,44046.000000
"HUBSC94HWE_HUD2002长兴雉城五丰1800",16981.000000,33335.000000
"HUBSC96HWE_HUB1004南浔东迁宝山",16978.000000,12358.000000
"HUBSC94HWE_HUB2208长兴海信惠而浦",16981.000000,33618.000000
"HUBSC102HWE_HUD0453吴兴杨家埠民盛花园1800",16991.000000,43860.000000
"HUBSC102HWE_HUD0207吴兴西南开发区东烁服饰1800",16991.000000,43857.000000
"HUBSC98HWE_HUD0211市区房总锦绣苑1800",16977.000000,31163.000000
"HUBSC98HWE_HUD0217市区老湖中体育馆1800",16977.000000,31201.000000
"HUBSC98HWE_HUD0302市区98医院1800",16977.000000,31603.000000
"HUBSC97HWE_HUD3078德清工行1800",16992.000000,34055.000000
"HUBSC102HWE_HUB0119吴兴东林东溪桥",16991.000000,8043.000000
"HUBSC102HWE_HUB0126吴兴东林",16991.000000,8641.000000
"HUBSC99HWE_HUB0267吴兴织里王母兜叶家坝",16976.000000,31443.000000
"HUBSC102HWE_HUB0208市区军分区",16991.000000,31086.000000
"HUBSC97HWE_HUB3074德清筏头光明",16992.000000,34005.000000
"HUBSC94HWE_HUB2179长兴雉城兴月洗涤中心",16981.000000,33548.000000
"HUBSC96HWE_HUB1177南浔申嘉湖双林收费站",16978.000000,43553.000000
"HUBSC97HWE_HUD3158德清城区塔山人家1800",16992.000000,34036.000000
"HUBSC94HWE_HUD2012长兴林业局1800",16981.000000,33373.000000
"HUBSC102HWE_HUB0111吴兴道场",16991.000000,8306.000000
"HUBSC102HWE_HUB0157吴兴东林山合",16991.000000,8372.000000
"HUBSC99HWE_HUB0177吴兴织里大河",16976.000000,8838.000000
"HUBSC102HWE_HUB0238吴兴东林褚家庄",16991.000000,31351.000000
"HUBSC96HWE_HUB1079南浔双林",16978.000000,8244.000000
"HUBSC102HWE_HUB1124南浔菱湖许联水西",16991.000000,35102.000000
"HUBSC96HWE_HUB1130南浔双林莫蓉七星",16978.000000,35130.000000
"HUBSC99HWE_HUB1166南浔旧馆圣拉格地板",16976.000000,31481.000000
"HUBSC99HWE_HUSFB0180A",16976.000000,31798.000000
"HUBSC97HWE_HUB3026德清雷甸光辉",16992.000000,12331.000000
"HUBSC97HWE_HUB3030德清雷甸塘北",16992.000000,8974.000000
"HUBSC99HWE_HUB0202吴兴织里晓河",16976.000000,10688.000000
"HUBSC100HWE_HUB4215安吉良朋横山",16990.000000,32840.000000
"HUBSC99HWE_HUD0180吴兴织里辅料市场1800",16976.000000,31397.000000
"HUBSC100HWE_HUSFB4047A",16990.000000,32817.000000
"HUBSC102HWE_HUB0481吴兴白雀老大房",16991.000000,44052.000000
"HUBSC97HWE_HUB3021德清华盛达公司",16992.000000,9987.000000
"HUBSC97HWE_HUB3037德清武康龙山",16992.000000,9299.000000
"HUBSC100HWE_HUD4223安吉卫生院1800",16990.000000,32875.000000
"HUBSC97HWE_HUB3206德清禹越临杭开发区",16992.000000,34440.000000
"HUBSC100HWE_HUB4162安吉孝丰椅子塔",16990.000000,32151.000000
"HUBSC98HWE_HUD0018市区凤凰派出所1800",16977.000000,31047.000000
"HUBSC98HWE_HUD0032市区江南车城1800",16977.000000,31081.000000
"HUBSC98HWE_HUB0218市区清丽家园",16977.000000,31203.000000
"HUBSC95HWE_HUSFB4179A",16990.000000,32808.000000
"HUBSC98HWE_HUSFB0222I",16977.000000,35438.000000
"HUBSC94HWE_HUB2051长兴洪桥碧岩",16981.000000,8282.000000
"HUBSC94HWE_HUB2055长兴洪桥排田漾",16981.000000,8606.000000
"HUBSC97HWE_HUB3055德清南路双桥",16992.000000,34020.000000
"HUBSC94HWE_HUB2022长兴门楼",16981.000000,33154.000000
"HUBSC100HWE_HUD4086安吉吉佳机电1800",16990.000000,32224.000000
"HUBSC97HWE_HUD3017德清公安局1800",16992.000000,34229.000000
"HUBSC102HWE_HUB0136吴兴妙西后沈埠",16991.000000,8664.000000
"HUBSC99HWE_HUB0255吴兴大家乐服装厂",16976.000000,31378.000000
"HUBSC99HWE_HUB0252吴兴织里阿祥建材城",16976.000000,31366.000000
"HUBSC102HWE_HUB0407吴兴西南开发区下丘湾",16991.000000,35473.000000
"HUBSC98HWE_HUB0421吴兴西南开发区中科英华",16977.000000,35638.000000
"HUBSC99HWE_HUSFB0283C",16976.000000,35164.000000
"HUBSC99HWE_HUD0345吴兴织里欧盟工业园1800",16976.000000,43496.000000
"HUBSC99HWE_HUB0175吴兴织里标准厂房",16976.000000,12310.000000
"HUBSC99HWE_HUB0243吴兴环渚丁家港",16976.000000,31363.000000
"HUBSC99HWE_HUB0330吴兴环渚金锁",16976.000000,31483.000000
"HUBSC99HWE_HUD0191吴兴织里晟舍1800",16976.000000,8910.000000
"HUBSC102HWE_HUD0222市区网通大楼1800",16991.000000,31230.000000
"HUBSC99HWE_HUB0062吴兴八里店前村",16976.000000,8601.000000
"HUBSC102HWE_HUB0106吴兴道场黄墅",16991.000000,12002.000000
"HUBSC94HWE_HUSFB2165B",16981.000000,43931.000000
"HUBSC94HWE_HUB2043长兴吴山三矿",16981.000000,11842.000000
"HUBSC97HWE_HUD3001德清安泰服饰1800",16992.000000,34080.000000
"HUBSC102HWE_HUB0112吴兴道场云巢",16991.000000,8722.000000
"HUBSC99HWE_HUB0184吴兴织里金海岸",16976.000000,12017.000000
"HUBSC99HWE_HUB0259吴兴织里河西村泥坝",16976.000000,31400.000000
"HUBSC102HWE_HUB0281吴兴车管所",16991.000000,31704.000000
"HUBSC99HWE_HUB0343吴兴环渚龙溪",16976.000000,31262.000000
"HUBSC99HWE_HUB1021吴兴八里店独市",16993.000000,8841.000000
"HUBSC102HWE_HUD0333吴兴白雀新体育馆1800",16991.000000,43423.000000
"HUBSC99HWE_HUD0199吴兴织里云村1800",16976.000000,31467.000000
"HUBSC98HWE_HUSFB0007A",16977.000000,44143.000000
"HUBSC97HWE_HUB3061德清三合下杨",16992.000000,10227.000000
"HUBSC97HWE_HUB3067德清武康菜场",16992.000000,12216.000000
"HUBSC98HWE_HUSFB0052A",16977.000000,31525.000000
"HUBSC97HWE_HUB3083德清武康湖塘里",16992.000000,8020.000000
"HUBSC100HWE_HUB4249安吉递铺北山坞",16990.000000,43811.000000
"HUBSC99HWE_HUB0199吴兴织里云村",16976.000000,8310.000000
"HUBSC98HWE_HUB0223市区安监局大楼",16977.000000,31235.000000
"HUBSC100HWE_HUB4228安吉城北新区赵家上",16990.000000,32612.000000
"HUBSC101HWE_HUB2153长兴泗安三里亭",16981.000000,33324.000000
"HUBSC102HWE_HUB0484吴兴杨家埠兴轮轴承",16991.000000,44038.000000
"HUBSC102HWE_HUD0483吴兴杨家埠九九桥1800",16991.000000,44035.000000
"HUBSC94HWE_HUSFD2175J",16981.000000,43900.000000
"HUBSC96HWE_HUB1006南浔东迁",16978.000000,8866.000000
"HUBSC102HWE_HUB1013南浔下昂",16991.000000,8625.000000
"HUBSC94HWE_HUSFD2889A",16981.000000,44022.000000
"HUBSC94HWE_HUB2048长兴洪桥邱家荡",16981.000000,12201.000000
"HUBSC94HWE_HUB2057长兴李家巷赵家桥",16981.000000,8267.000000
"HUBSC101HWE_HUB2034长兴雉城后漾",16981.000000,33066.000000
"HUBSC99HWE_HUSFB0252A",16976.000000,31595.000000
"HUBSC98HWE_HUD0303市区康城国际8号楼1800",16977.000000,31146.000000
"HUBSC99HWE_HUD0194吴兴织里水泵房1800",16976.000000,31435.000000
"HUBSC94HWE_HUSFB2003C",16981.000000,33544.000000
"HUBSC94HWE_HUSFB2005B",16981.000000,33575.000000
"HUBSC96HWE_HUB0488吴兴织里石头港村金光兜",16978.000000,44048.000000
"HUBSC94HWE_HUSFB2175G",16981.000000,35485.000000
"HUBSC96HWE_HUB0488吴兴织里石头港村金光兜",16978.000000,44047.000000
"HUBSC94HWE_HUB2062长兴虹星桥里塘",16981.000000,10978.000000
"HUBSC99HWE_HUB0260吴兴织里佳姿汽修",16976.000000,31403.000000
"HUBSC99HWE_HUB0354吴兴环渚金泰科技",16976.000000,35153.000000
"HUBSC97HWE_HUB3172德清钟管干村兜门桥",16992.000000,34215.000000
"HUBSC97HWE_HUB3173德清钟管青墩村委",16992.000000,34218.000000
"HUBSC94HWE_HUB2225长兴开发区白溪",16981.000000,35652.000000
"HUBSC102HWE_HUD0074吴兴白雀垄山1800",16991.000000,31096.000000
"HUBSC98HWE_HUB0211市区房总锦绣苑",16977.000000,31160.000000
"HUBSC99HWE_HUB0230吴兴八里店啄木鸟集团",16976.000000,31258.000000
"HUBSC94HWE_HUSFB2175C",16981.000000,33476.000000
"HUBSC97HWE_HUB3057德清乾元下杨湾",16992.000000,8745.000000
"HUBSC97HWE_HUB3064德清武康城山庙",16992.000000,8891.000000
"HUBSC96HWE_HUB1019南浔建行",16978.000000,8225.000000
"HUBSC100HWE_HUB4220安吉良朋里沟村",16990.000000,32846.000000
"HUBSC102HWE_HUB0481吴兴白雀老大房",16991.000000,44050.000000
"HUBSC94HWE_HUSFB2019A",16981.000000,33552.000000
"HUBSC96HWE_HUSFB1113A",16978.000000,35229.000000
"HUBSC98HWE_HUD0276市区二轻大厦1800",16977.000000,31157.000000
"HUBSC98HWE_HUD0298市区余家漾汀州苑1800",16977.000000,31597.000000
"HUBSC97HWE_HUB3079德清公管所",16992.000000,11091.000000
"HUBSC96HWE_HUB1202南浔练市朱家兜",16978.000000,44040.000000
"HUBSC99HWE_HUD0202吴兴织里晓河1800",16976.000000,31324.000000
"HUBSC102HWE_HUD0327吴兴杨家埠高铁指挥部1800",16991.000000,43402.000000
"HUBSC96HWE_HUB1010南浔和孚荻港",16978.000000,10435.000000
"HUBSC97HWE_HUB3171德清钟管东舍小家墩",16992.000000,34214.000000
"HUBSC95HWE_HUB4055安吉递铺余墩",16990.000000,32183.000000
"HUBSC100HWE_HUB4056安吉竹种园",16990.000000,32261.000000
"HUBSC97HWE_HUB3170德清禹越夏家施介桥",16992.000000,34206.000000
"HUBSC96HWE_HUB1007南浔和孚长超",16978.000000,9186.000000
"HUBSC97HWE_HUB3171德清钟管东舍小家墩",16992.000000,34213.000000
"HUBSC95HWE_HUB4055安吉递铺余墩",16990.000000,32184.000000
"HUBSC98HWE_HUD0221市区石井富兴1800",16977.000000,31226.000000
"HUBSC98HWE_HUD0288市区公安局1800",16977.000000,31590.000000
"HUBSC95HWE_HUB4057安吉转椅城",16990.000000,32265.000000
"HUBSC100HWE_HUB4059安吉高禹南湖林场",16990.000000,32105.000000
"HUBSC100HWE_HUB4060安吉高禹天子岗工业园",16990.000000,32124.000000
"HUBSC94HWE_HUSFD2175E",16981.000000,43601.000000
"HUBSC95HWE_HUB4194安吉国泰大酒店",16990.000000,32757.000000
"HUBSC98HWE_HUSFB0032A",16977.000000,31518.000000
"HUBSC95HWE_HUB4057安吉转椅城",16990.000000,32263.000000
"HUBSC100HWE_HUB4058安吉高禹南北湖",16990.000000,32061.000000
"HUBSC100HWE_HUB4058安吉高禹南北湖",16990.000000,32063.000000
"HUBSC100HWE_HUB4059安吉高禹南湖林场",16990.000000,32103.000000
"HUBSC95HWE_HUB4195安吉江南红大酒店",16990.000000,32671.000000
"HUBSC102HWE_HUB0458吴兴妙西沙家浜",16991.000000,43745.000000
"HUBSC102HWE_HUB1008南浔和孚长田于",16991.000000,8622.000000
"HUBSC100HWE_HUB4193安吉递铺中南百草园",16990.000000,32756.000000
"HUBSC95HWE_HUB4057安吉转椅城",16990.000000,32264.000000
"HUBSC100HWE_HUB4059安吉高禹南湖林场",16990.000000,32104.000000
"HUBSC100HWE_HUB4060安吉高禹天子岗工业园",16990.000000,32123.000000
"HUBSC96HWE_HUB1016南浔横街辑里",16978.000000,12117.000000
"HUBSC96HWE_HUB1019南浔建行",16978.000000,8227.000000
"HUBSC97HWE_HUB3170德清禹越夏家施介桥",16992.000000,34208.000000
"HUBSC95HWE_HUB4192安吉递铺云鸿社区",16990.000000,32750.000000
"HUBSC95HWE_HUB4055安吉递铺余墩",16990.000000,32182.000000
"HUBSC97HWE_HUB3172德清钟管干村兜门桥",16992.000000,34217.000000
"HUBSC102HWE_HUSFD0033B",16991.000000,43810.000000
"HUBSC98HWE_HUSFD0033C",16977.000000,43825.000000
"HUBSC94HWE_HUSFD2019C",16981.000000,35467.000000
"HUBSC100HWE_HUB4270安吉杭垓吴山---工程期",16990.000000,44084.000000
"HUBSC94HWE_HUSFD2022C",16981.000000,35421.000000
"HUBSC97HWE_HUB3170德清禹越夏家施介桥",16992.000000,34207.000000
"HUBSC100HWE_HUB4056安吉竹种园",16990.000000,32262.000000
"HUBSC100HWE_HUB4058安吉高禹南北湖",16990.000000,32062.000000
"HUBSC100HWE_HUB4193安吉递铺中南百草园",16990.000000,32755.000000
"HUBSC95HWE_HUB4194安吉国泰大酒店",16990.000000,32758.000000
"HUBSC98HWE_HUSFB0275A",16977.000000,43830.000000
"HUBSC97HWE_HUB3171德清钟管东舍小家墩",16992.000000,34212.000000
"HUBSC97HWE_HUB3172德清钟管干村兜门桥",16992.000000,34216.000000
"HUBSC96HWE_HUSFD1151A",16978.000000,43886.000000
"HUBSC100HWE_HUB4056安吉竹种园",16990.000000,32260.000000
"HUBSC100HWE_HUB4193安吉递铺中南百草园",16990.000000,32754.000000
"HUBSC95HWE_HUB4194安吉国泰大酒店",16990.000000,32759.000000
"HUBSC95HWE_HUB4195安吉江南红大酒店",16990.000000,32670.000000
"HUBSC96HWE_HUB1201南浔菱湖镇政府",16978.000000,44020.000000
"HUBSC96HWE_HUB1201南浔菱湖镇政府",16978.000000,44019.000000
"HUBSC94HWE_HUB2145长兴夹浦长平",16981.000000,33356.000000
"HUBSC100HWE_HUB4270安吉杭垓吴山---工程期",16990.000000,44085.000000
"HUBSC96HWE_HUB1201南浔菱湖镇政府",16978.000000,44021.000000
"HUBSC94HWE_HUB2163长兴雉城家宝电子",16981.000000,33421.000000
"HUBSC101HWE_HUB2225长兴夹浦仙人浜",16981.000000,44069.000000
"HUBSC98HWE_HUD0516市区港汇商务大厦1800",16977.000000,44101.000000
"HUBSC98HWE_HUD0516市区港汇商务大厦1800",16977.000000,44103.000000
"HUBSC96HWE_HUD1185南浔电信增山社区1800---工程期",16978.000000,43871.000000
"HUBSC94HWE_HUD2264长兴移动洪桥图影新村1800---工程期",16981.000000,44144.000000
"HUBSC94HWE_HUB2260长兴李家巷石泉村",16981.000000,44098.000000
"HUBSC98HWE_HUD0510市区凤凰二村警署1800",16977.000000,44107.000000
"HUBSC98HWE_HUD0472市区国际花园1800",16977.000000,44112.000000
"HUBSC94HWE_HUD2254长兴来福城堡宾馆1800",16981.000000,44033.000000
"HUBSC97HWE_HUB3144德清武康花石开",16992.000000,34090.000000
"HUBSC95HWE_HUSFB4040A",16990.000000,32807.000000
"HUBSC98HWE_HUSFD0222M",16977.000000,43779.000000
"HUBSC100HWE_HUB4206安吉高禹缸瓦窑",16990.000000,32821.000000
"HUBSC100HWE_HUB4207安吉高禹吟诗村",16990.000000,32823.000000
"HUBSC97HWE_HUB3147德清武康华之杰",16992.000000,34115.000000
"HUBSC95HWE_HUB4188安吉递铺尚意空间",16990.000000,32731.000000
"HUBSC98HWE_HUSFD0002B",16977.000000,31739.000000
"HUBSC98HWE_HUD0464市区瑞银酒店公寓1800",16977.000000,44109.000000
"HUBSC98HWE_HUD0516市区港汇商务大厦1800",16977.000000,44104.000000
"HUBSC94HWE_HUB2081长兴吕山雁陶",16981.000000,44149.000000
"HUBSC98HWE_HUD0463市区农业局1800",16977.000000,44115.000000
"HUBSC95HWE_HUSFB4085A",16990.000000,32895.000000
"HUBSC95HWE_HUSFB4140A",16990.000000,32873.000000
"HUBSC98HWE_HUSFD0214A",16977.000000,31493.000000
"HUBSC97HWE_HUB3157德清武康时代大酒店",16992.000000,34156.000000
"HUBSC101HWE_HUB2225长兴夹浦仙人浜",16981.000000,44070.000000
"HUBSC97HWE_HUB3193德清干山工业园",16992.000000,34406.000000
"HUBSC100HWE_HUB4091安吉昆铜梅坞",16990.000000,32078.000000
"HUBSC100HWE_HUB4174安吉鄣吴",16990.000000,44082.000000
"HUBSC98HWE_HUD0464市区瑞银酒店公寓1800",16977.000000,44108.000000
"HUBSC94HWE_HUD2264长兴移动洪桥图影新村1800---工程期",16981.000000,44145.000000
"HUBSC100HWE_HUB4190安吉递铺汀香花园",16990.000000,32737.000000
"HUBSC97HWE_HUB3198德清新安工业区",16992.000000,34414.000000
"HUBSC97HWE_HUB3105德清香逸山庄",16992.000000,12211.000000
"HUBSC102HWE_HUB0137吴兴妙西李棚",16991.000000,31001.000000
"HUBSC96HWE_HUB1103南浔力维佳苑",16978.000000,44135.000000
"HUBSC102HWE_HUSFD0222H",16991.000000,35388.000000
"HUBSC96HWE_HUB1103南浔力维佳苑",16978.000000,44134.000000
"HUBSC99HWE_HUSFD0013A",16976.000000,43585.000000
"HUBSC94HWE_HUD2254长兴来福城堡宾馆1800",16981.000000,44075.000000
"HUBSC97HWE_HUSFB3080A",16992.000000,34246.000000
"HUBSC97HWE_HUB3146德清武康杨家山",16992.000000,34106.000000
"HUBSC100HWE_HUB4207安吉高禹吟诗村",16990.000000,32824.000000
"HUBSC100HWE_HUB4208安吉浙江帮格家具",16990.000000,32829.000000
"HUBSC100HWE_HUB4174安吉鄣吴",16990.000000,32165.000000
"HUBSC95HWE_HUB4183安吉美达皮具",16990.000000,32688.000000
"HUBSC98HWE_HUSFD0002B",16977.000000,8192.000000
"HUBSC97HWE_HUB3147德清武康华之杰",16992.000000,34113.000000
"HUBSC100HWE_HUB4208安吉浙江帮格家具",16990.000000,32828.000000
"HUBSC95HWE_HUB4209安吉王母山",16990.000000,32857.000000
"HUBSC100HWE_HUB4032安吉递铺横山坞",16990.000000,32545.000000
"HUBSC95HWE_HUB4183安吉美达皮具",16990.000000,32689.000000
"HUBSC94HWE_HUSFD2889A",16981.000000,43983.000000
"HUBSC97HWE_HUB3198德清新安工业区",16992.000000,34413.000000
"HUBSC95HWE_HUB4177安吉递铺丹凤苑",16990.000000,32694.000000
"HUBSC100HWE_HUB4053安吉递铺宜茂",16990.000000,32599.000000
"HUBSC97HWE_HUB3164德清新市开发区孟西",16992.000000,34189.000000
"HUBSC100HWE_HUB4061安吉高禹余石",16990.000000,32563.000000
"HUBSC95HWE_HUB4063安吉工行",16990.000000,32201.000000
"HUBSC98HWE_HUSFD0246A",16977.000000,31501.000000
"HUBSC96HWE_HUB1103南浔力维佳苑",16978.000000,44137.000000
"HUBSC97HWE_HUB3104德清贤达休闲",16992.000000,8060.000000
"HUBSC97HWE_HUB3104德清贤达休闲",16992.000000,8062.000000
"HUBSC96HWE_HUD1185南浔电信增山社区1800---工程期",16978.000000,43870.000000
"HUBSC94HWE_HUSFD2015A",16981.000000,33467.000000
"HUBSC100HWE_HUB4047安吉开发区塘浦",16990.000000,32239.000000
"HUBSC95HWE_HUB4202安吉祥溪花园",16990.000000,32791.000000
"HUBSC100HWE_HUB4205安吉天荒坪工业园",16990.000000,32805.000000
"HUBSC100HWE_HUB4134安吉井村",16990.000000,32168.000000
"HUBSC100HWE_HUB4127安吉天荒坪白水湾",16990.000000,32175.000000
"HUBSC100HWE_HUB4002安吉递铺垅坝",16990.000000,32093.000000
"HUBSC100HWE_HUB4016安吉递铺鲁家",16990.000000,32079.000000
"HUBSC97HWE_HUB3106德清武康新琪",16992.000000,8486.000000
"HUBSC97HWE_HUB3180德清三合二都北",16992.000000,34296.000000
"HUBSC100HWE_HUB4146安吉溪龙徐村湾",16990.000000,32155.000000
"HUBSC95HWE_HUB4147安吉县委党校",16990.000000,32181.000000
"HUBSC97HWE_HUB3145德清武康灯塔大罗其",16992.000000,34092.000000
"HUBSC97HWE_HUB3147德清武康华之杰",16992.000000,34114.000000
"HUBSC97HWE_HUB3155德清武康上柏河图里",16992.000000,34150.000000
"HUBSC97HWE_HUSFD3157B",16992.000000,44018.000000
"HUBSC100HWE_HUB4003安吉递铺马家渡",16990.000000,43722.000000
"HUBSC97HWE_HUB3097德清腾天生物",16992.000000,8556.000000
"HUBSC97HWE_HUB3099德清武康外贸公司",16992.000000,11747.000000
"HUBSC97HWE_HUB3220德清钟管升华集团",16992.000000,35452.000000
"HUBSC100HWE_HUB4070安吉缫舍",16990.000000,32107.000000
"HUBSC100HWE_HUB4075安吉桐坑",16990.000000,32159.000000
"HUBSC97HWE_HUB3225德清三合章家角沈家棋",16992.000000,35596.000000
"HUBSC95HWE_HUB4015安吉汽车站",16990.000000,32187.000000
"HUBSC97HWE_HUB3086德清劳动局",16992.000000,10960.000000
"HUBSC97HWE_HUB3087德清武康龙山村委",16992.000000,8552.000000
"HUBSC95HWE_HUB4027安吉高级中学",16990.000000,32198.000000
"HUBSC100HWE_HUB4028安吉递铺高坞岭",16990.000000,32055.000000
"HUBSC95HWE_HUB4029安吉供电局",16990.000000,32203.000000
"HUBSC95HWE_HUB4181安吉递铺凯达包装",16990.000000,32711.000000
"HUBSC95HWE_HUB4182安吉递铺恒林椅业",16990.000000,32713.000000
"HUBSC97HWE_HUB3165德清新市乐安大桥",16992.000000,34192.000000
"HUBSC97HWE_HUB3166德清新市水产韶村",16992.000000,34196.000000
"HUBSC97HWE_HUB3167德清新市勇兴王鸭坝",16992.000000,34197.000000
"HUBSC98HWE_HUSFD0352A",16977.000000,31524.000000
"HUBSC95HWE_HUB4189安吉递铺石马桥",16990.000000,32655.000000
"HUBSC100HWE_HUB4044安吉递铺双溪口",16990.000000,32270.000000
"HUBSC100HWE_HUB4044安吉递铺双溪口",16990.000000,32271.000000
"HUBSC100HWE_HUB4203安吉昆铜开发区",16990.000000,32798.000000
"HUBSC100HWE_HUB4111安吉梅溪姚兜",16990.000000,32013.000000
"HUBSC97HWE_HUB3114德清禹越高桥",16992.000000,9235.000000
"HUBSC100HWE_HUB4172安吉鄣吴景坞",16990.000000,32565.000000
"HUBSC100HWE_HUSFD4030A",16990.000000,35544.000000
"HUBSC95HWE_HUB4274安吉中汇大酒店",16990.000000,44138.000000
"HUBSC97HWE_HUB3143德清三桥郭肇黎明",16992.000000,34078.000000
"HUBSC97HWE_HUB3144德清武康花石开",16992.000000,34091.000000
"HUBSC95HWE_HUSFB4201A",16990.000000,43881.000000
"HUBSC97HWE_HUB3156德清武康上柏喻家坑",16992.000000,34153.000000
"HUBSC95HWE_HUB4164安吉新党校",16990.000000,32551.000000
"HUBSC94HWE_HUSFB2889A",16981.000000,33473.000000
"HUBSC98HWE_HUSFD0033C",16977.000000,43823.000000
"HUBSC98HWE_HUSFD0225A",16977.000000,43567.000000
"HUBSC97HWE_HUB3159德清新安勾里栅郎",16992.000000,34170.000000
"HUBSC100HWE_HUB4041安吉递铺三官",16990.000000,32235.000000
"HUBSC100HWE_HUB4208安吉浙江帮格家具",16990.000000,32827.000000
"HUBSC97HWE_HUB3148德清武康解放装饰",16992.000000,34119.000000
"HUBSC100HWE_HUB4032安吉递铺横山坞",16990.000000,32547.000000
"HUBSC94HWE_HUSFD2175K",16981.000000,43738.000000
"HUBSC95HWE_HUB4042安吉递铺十字路",16990.000000,32237.000000
"HUBSC97HWE_HUB3173德清钟管青墩村委",16992.000000,34219.000000
"HUBSC97HWE_HUB3133德清钟管罗丰",16992.000000,8914.000000
"HUBSC97HWE_HUB3198德清新安工业区",16992.000000,34415.000000
"HUBSC97HWE_HUB3199德清开发区秋北村委",16992.000000,34418.000000
"HUBSC97HWE_HUB3179德清文欣苑",16992.000000,34290.000000
"HUBSC98HWE_HUD0510市区凤凰二村警署1800",16977.000000,44106.000000
